user_id,country,user_segment,registration_date,status
USR_0593,Colombia,sme,2023-08-16,active
USR_0594,Mexico,enterprise,2024-05-18,inactive
USR_0595,Mexico,sme,2024-09-08,active
USR_0596,Colombia,retail,2023-11-17,active
USR_0597,Mexico,retail,2024-03-27,active
USR_0598,Mexico,retail,2024-01-19,active
USR_0599,Colombia,sme,2023-12-17,inactive
USR_0600,Colombia,retail,2024-09-14,active
USR_0601,Mexico,retail,2023-11-26,active
USR_0602,Mexico,enterprise,2023-10-31,active
USR_0603,Mexico,enterprise,2024-05-23,active
USR_0604,Mexico,sme,2024-05-28,active
USR_0605,Colombia,enterprise,2024-07-05,active
USR_0606,Mexico,retail,2024-02-26,active
USR_0607,Mexico,retail,2023-08-08,active
USR_0608,Mexico,retail,2024-12-30,active
USR_0609,Mexico,retail,2024-11-17,inactive
USR_0610,Mexico,sme,2024-11-27,active
USR_0611,Mexico,retail,2024-05-20,active
USR_0612,Mexico,retail,2023-07-04,active
USR_0613,Mexico,retail,2024-08-12,active
USR_0614,Colombia,sme,2024-09-25,active
USR_0615,Mexico,retail,2023-12-29,active
USR_0616,Colombia,sme,2023-08-05,active
USR_0617,Mexico,sme,2023-12-15,active
USR_0618,Colombia,retail,2024-07-10,active
USR_0619,Mexico,enterprise,2023-08-20,active
USR_0620,Colombia,enterprise,2023-12-20,active
USR_0621,Mexico,retail,2024-01-30,active
USR_0622,Colombia,sme,2024-09-04,inactive
USR_0623,Mexico,enterprise,2024-03-22,active
USR_0624,Colombia,sme,2023-08-02,inactive
USR_0625,Colombia,retail,2023-10-17,active
USR_0626,Mexico,retail,2023-11-28,inactive
USR_0627,Mexico,retail,2024-09-20,active
USR_0628,Colombia,sme,2024-06-10,active
USR_0629,Mexico,retail,2024-02-18,inactive
USR_0630,Colombia,retail,2024-12-25,active
USR_0631,Mexico,retail,2024-11-11,active
USR_0632,Mexico,enterprise,2024-10-02,active
USR_0633,Colombia,sme,2023-10-14,active
USR_0634,Mexico,retail,2024-05-04,active
USR_0635,Mexico,retail,2024-10-25,active
USR_0636,Mexico,enterprise,2023-12-12,inactive
USR_0637,Mexico,retail,2023-12-10,active
USR_0638,Colombia,enterprise,2024-11-13,inactive
USR_0639,Mexico,sme,2024-12-31,active
USR_0640,Mexico,enterprise,2023-08-06,active
USR_0641,Colombia,retail,2024-10-29,active
USR_0642,Mexico,sme,2024-04-12,active
USR_0643,Mexico,sme,2024-08-01,active
USR_0644,Colombia,retail,2023-08-08,active
USR_0645,Colombia,enterprise,2024-11-14,active
USR_0646,Colombia,retail,2024-01-07,active
USR_0647,Mexico,sme,2023-11-09,active
USR_0648,Colombia,sme,2024-06-25,active
USR_0649,Mexico,retail,2024-12-13,active
USR_0650,Colombia,enterprise,2024-09-10,active
USR_0651,Mexico,sme,2023-12-25,inactive
USR_0652,Colombia,retail,2024-11-23,active
USR_0653,Colombia,sme,2023-10-25,active
USR_0654,Colombia,sme,2023-11-04,active
USR_0655,Mexico,retail,2024-11-14,active
USR_0656,Mexico,retail,2023-09-06,active
USR_0657,Mexico,retail,2024-05-31,inactive
USR_0658,Mexico,enterprise,2023-09-30,inactive
USR_0659,Mexico,enterprise,2024-03-22,active
USR_0660,Colombia,sme,2024-04-04,active
USR_0661,Mexico,retail,2024-10-31,active
USR_0662,Colombia,retail,2024-02-16,active
USR_0663,Colombia,sme,2024-03-30,active
USR_0664,Mexico,retail,2023-08-23,inactive
USR_0665,Mexico,enterprise,2024-05-15,active
USR_0666,Mexico,retail,2023-08-19,active
USR_0667,Colombia,sme,2023-07-26,active
USR_0668,Colombia,retail,2023-08-20,active
USR_0669,Mexico,retail,2023-11-29,active
USR_0670,Colombia,sme,2024-05-14,active
USR_0671,Colombia,retail,2024-06-29,active
USR_0672,Mexico,sme,2024-08-09,active
USR_0673,Mexico,retail,2024-08-31,active
USR_0674,Colombia,sme,2024-02-23,active
USR_0675,Mexico,retail,2023-09-29,inactive
USR_0676,Mexico,retail,2024-04-13,active
USR_0677,Colombia,enterprise,2024-06-22,inactive
USR_0678,Mexico,retail,2023-08-17,active
USR_0679,Mexico,retail,2024-12-19,active
USR_0680,Mexico,retail,2024-04-23,active
USR_0681,Colombia,enterprise,2024-10-23,active
USR_0682,Mexico,sme,2024-12-18,active
USR_0683,Mexico,sme,2023-11-17,inactive
USR_0684,Colombia,enterprise,2023-10-18,inactive
USR_0685,Colombia,sme,2024-02-20,inactive
USR_0686,Mexico,sme,2024-09-12,inactive
USR_0687,Mexico,enterprise,2024-04-25,active
USR_0688,Mexico,sme,2024-02-06,active
USR_0689,Colombia,enterprise,2023-10-18,active
USR_0690,Mexico,sme,2024-05-14,active
USR_0691,Mexico,retail,2023-09-30,active
USR_0692,Colombia,sme,2024-02-25,active
USR_0693,Mexico,sme,2024-10-25,active
USR_0694,Mexico,retail,2024-07-28,active
USR_0695,Colombia,retail,2023-12-15,active
USR_0696,Mexico,sme,2024-05-09,active
USR_0697,Mexico,sme,2023-08-24,inactive
USR_0698,Mexico,retail,2023-09-17,active
USR_0699,Colombia,sme,2024-05-14,active
USR_0700,Mexico,retail,2024-08-22,active
USR_0701,Mexico,enterprise,2023-12-06,active
USR_0702,Mexico,sme,2024-03-29,active
USR_0703,Mexico,enterprise,2024-12-10,active
USR_0704,Mexico,sme,2024-08-06,inactive
USR_0705,Mexico,sme,2024-11-12,inactive
USR_0706,Colombia,retail,2023-09-22,active
USR_0707,Colombia,sme,2024-04-16,active
USR_0708,Colombia,enterprise,2024-08-01,active
USR_0709,Mexico,retail,2024-08-16,active
USR_0710,Mexico,enterprise,2024-01-27,active
USR_0711,Colombia,enterprise,2023-12-15,inactive
USR_0712,Colombia,retail,2024-12-07,active
USR_0713,Mexico,sme,2024-09-09,active
USR_0714,Colombia,retail,2024-08-09,inactive
USR_0715,Mexico,sme,2024-10-08,active
USR_0716,Colombia,retail,2024-07-19,active
USR_0717,Mexico,sme,2024-03-11,active
USR_0718,Mexico,retail,2024-02-27,active
USR_0719,Mexico,retail,2024-08-08,active
USR_0720,Mexico,sme,2024-07-19,active
USR_0721,Colombia,retail,2024-11-18,active
USR_0722,Colombia,sme,2024-06-16,active
USR_0723,Mexico,retail,2024-05-03,active
USR_0724,Colombia,sme,2024-01-10,active
USR_0725,Mexico,sme,2024-12-29,active
USR_0726,Mexico,enterprise,2023-09-19,active
USR_0727,Colombia,sme,2024-12-12,active
USR_0728,Mexico,retail,2024-01-13,active
USR_0729,Mexico,retail,2024-04-03,active
USR_0730,Mexico,retail,2024-01-27,active
USR_0731,Mexico,sme,2024-09-15,active
USR_0732,Colombia,enterprise,2024-09-03,inactive
USR_0733,Colombia,retail,2024-05-05,active
USR_0734,Mexico,retail,2024-06-13,active
USR_0735,Colombia,sme,2024-01-25,active
USR_0736,Colombia,enterprise,2024-08-10,inactive
USR_0737,Mexico,retail,2024-01-09,active
USR_0738,Mexico,enterprise,2024-09-10,active
USR_0739,Mexico,enterprise,2024-05-24,active
USR_0740,Colombia,retail,2023-08-12,active
USR_0741,Mexico,enterprise,2024-09-13,active
USR_0742,Colombia,sme,2023-08-21,active
USR_0743,Mexico,sme,2023-07-27,inactive
USR_0744,Colombia,retail,2024-12-03,active
USR_0745,Colombia,retail,2024-08-29,active
USR_0746,Mexico,sme,2024-11-20,inactive
USR_0747,Mexico,sme,2024-08-16,active
USR_0748,Mexico,retail,2024-01-12,active
USR_0749,Mexico,enterprise,2024-09-10,active
USR_0750,Mexico,sme,2023-08-11,active
USR_0751,Mexico,enterprise,2024-06-18,inactive
USR_0752,Mexico,sme,2024-09-14,active
USR_0753,Colombia,enterprise,2024-01-24,active
USR_0754,Colombia,retail,2024-08-30,active
USR_0755,Mexico,retail,2024-02-12,active
USR_0756,Colombia,retail,2024-11-04,active
USR_0757,Mexico,enterprise,2023-11-03,inactive
USR_0758,Mexico,retail,2023-08-31,inactive
USR_0759,Mexico,sme,2023-08-17,active
USR_0760,Colombia,enterprise,2024-06-19,active
USR_0761,Colombia,sme,2024-08-16,active
USR_0762,Colombia,sme,2024-05-07,active
USR_0763,Mexico,sme,2024-01-07,inactive
USR_0764,Mexico,enterprise,2024-03-23,active
USR_0765,Mexico,sme,2024-07-30,active
USR_0766,Mexico,retail,2024-06-09,active
USR_0767,Colombia,retail,2024-07-08,active
USR_0768,Mexico,enterprise,2023-07-13,active
USR_0769,Mexico,sme,2023-10-09,active
USR_0770,Mexico,enterprise,2023-08-16,active
USR_0771,Mexico,enterprise,2024-08-10,active
USR_0772,Colombia,retail,2023-10-09,inactive
USR_0773,Mexico,sme,2024-11-02,active
USR_0774,Colombia,sme,2024-12-13,active
USR_0775,Colombia,retail,2024-03-08,active
USR_0776,Colombia,sme,2024-04-21,active
USR_0777,Mexico,retail,2024-09-24,active
USR_0778,Mexico,retail,2024-01-30,active
USR_0779,Mexico,sme,2023-09-19,active
USR_0780,Colombia,sme,2024-11-23,inactive
USR_0781,Colombia,retail,2023-10-28,active
USR_0782,Mexico,retail,2023-12-26,active
USR_0783,Mexico,sme,2023-10-20,active
USR_0784,Colombia,retail,2024-04-07,active
USR_0785,Mexico,sme,2024-07-25,active
USR_0786,Colombia,retail,2023-08-16,active
USR_0787,Mexico,sme,2024-10-05,active
USR_0788,Mexico,sme,2024-05-09,active
USR_0789,Mexico,sme,2024-07-14,inactive
USR_0790,Mexico,sme,2024-02-22,active
USR_0791,Mexico,retail,2025-01-01,active
USR_0792,Colombia,retail,2024-12-25,active
USR_0793,Colombia,retail,2023-08-02,active
USR_0794,Colombia,retail,2023-10-18,active
USR_0795,Colombia,retail,2024-12-10,active
USR_0796,Colombia,retail,2024-09-03,active
USR_0797,Mexico,sme,2023-10-17,inactive
USR_0798,Colombia,retail,2024-04-13,active
USR_0799,Colombia,sme,2023-11-30,active
USR_0800,Mexico,retail,2024-03-08,active
USR_0801,Mexico,retail,2024-09-23,active
USR_0802,Mexico,retail,2023-12-17,active
USR_0803,Mexico,retail,2023-12-31,active
USR_0804,Colombia,sme,2024-10-05,active
USR_0805,Colombia,sme,2023-08-29,active
USR_0806,Colombia,sme,2024-03-21,active
USR_0807,Mexico,retail,2024-04-20,active
USR_0808,Colombia,enterprise,2024-04-02,active
USR_0809,Mexico,retail,2024-03-22,inactive
USR_0810,Mexico,sme,2024-07-06,active
USR_0811,Mexico,retail,2024-03-08,active
USR_0812,Colombia,sme,2024-03-18,active
USR_0813,Colombia,retail,2024-10-18,inactive
USR_0814,Colombia,retail,2024-01-01,active
USR_0815,Colombia,sme,2024-06-01,inactive
USR_0816,Colombia,enterprise,2023-10-20,active
USR_0817,Mexico,retail,2024-02-20,active
USR_0818,Colombia,sme,2023-09-23,active
USR_0819,Colombia,enterprise,2024-10-30,active
USR_0820,Mexico,retail,2023-07-30,active
USR_0821,Colombia,retail,2024-09-16,active
USR_0822,Colombia,retail,2023-10-17,active
USR_0823,Mexico,sme,2024-06-21,active
USR_0824,Mexico,sme,2024-12-12,active
USR_0825,Mexico,enterprise,2024-01-26,active
USR_0826,Mexico,retail,2024-11-12,active
USR_0827,Mexico,enterprise,2023-12-16,active
USR_0828,Mexico,sme,2024-07-19,active
USR_0829,Mexico,enterprise,2023-10-22,active
USR_0830,Mexico,retail,2024-01-19,active
USR_0831,Colombia,sme,2024-06-12,active
USR_0832,Colombia,sme,2023-12-03,active
USR_0833,Colombia,retail,2024-04-29,inactive
USR_0834,Mexico,sme,2024-09-07,active
USR_0835,Mexico,retail,2024-02-13,active
USR_0836,Colombia,enterprise,2023-12-17,active
USR_0837,Colombia,sme,2024-10-24,active
USR_0838,Mexico,retail,2023-07-22,inactive
USR_0839,Mexico,sme,2023-09-06,active
USR_0840,Colombia,retail,2023-10-04,active
USR_0841,Mexico,retail,2023-12-08,active
USR_0842,Mexico,enterprise,2023-09-16,active
USR_0843,Colombia,retail,2024-02-21,active
USR_0844,Mexico,retail,2024-08-14,active
USR_0845,Mexico,sme,2024-03-05,active
USR_0846,Mexico,retail,2024-03-09,active
USR_0847,Mexico,sme,2023-11-30,active
USR_0848,Mexico,retail,2024-01-04,active
USR_0849,Mexico,retail,2024-01-20,active
USR_0850,Mexico,enterprise,2024-06-05,active
USR_0851,Mexico,retail,2024-01-29,inactive
USR_0852,Mexico,sme,2024-04-08,active
USR_0853,Mexico,retail,2023-07-13,active
USR_0854,Mexico,sme,2024-09-02,active
USR_0855,Mexico,retail,2023-11-21,active
USR_0856,Mexico,retail,2024-09-01,active
USR_0857,Colombia,retail,2024-08-09,inactive
USR_0858,Colombia,retail,2024-10-01,active
USR_0859,Colombia,sme,2023-07-30,active
USR_0860,Mexico,sme,2024-10-23,inactive
USR_0861,Mexico,sme,2024-05-15,inactive
USR_0862,Mexico,enterprise,2023-10-06,inactive
USR_0863,Colombia,sme,2024-10-06,active
USR_0864,Colombia,sme,2023-10-30,active
USR_0865,Colombia,retail,2024-02-09,active
USR_0866,Mexico,retail,2024-02-09,active
USR_0867,Colombia,enterprise,2024-09-15,active
USR_0868,Mexico,retail,2024-01-12,active
USR_0869,Colombia,enterprise,2024-06-23,active
USR_0870,Colombia,retail,2024-01-14,active
USR_0871,Mexico,enterprise,2024-06-25,active
USR_0872,Colombia,sme,2024-08-19,inactive
USR_0873,Colombia,sme,2024-12-03,active
USR_0874,Mexico,retail,2024-05-15,active
USR_0875,Colombia,retail,2023-12-09,active
USR_0876,Mexico,retail,2024-10-06,active
USR_0877,Mexico,enterprise,2024-08-01,active
USR_0878,Mexico,retail,2024-07-10,active
USR_0879,Colombia,retail,2024-05-28,active
USR_0880,Mexico,retail,2024-10-21,active
USR_0881,Mexico,retail,2024-06-25,active
USR_0882,Mexico,sme,2024-12-13,active
USR_0883,Colombia,retail,2023-11-18,active
USR_0884,Colombia,enterprise,2024-07-04,active
USR_0885,Mexico,retail,2023-11-06,active
USR_0886,Colombia,retail,2024-02-29,active
USR_0887,Mexico,retail,2023-08-13,inactive
USR_0888,Colombia,sme,2024-01-12,active
USR_0889,Colombia,sme,2024-01-03,active
USR_0890,Mexico,retail,2024-11-09,active
USR_0891,Mexico,enterprise,2024-08-05,active
USR_0892,Mexico,enterprise,2024-09-26,active
USR_0893,Colombia,sme,2024-11-20,active
USR_0894,Mexico,sme,2023-12-26,active
USR_0895,Colombia,retail,2024-05-13,active
USR_0896,Colombia,sme,2024-11-11,active
USR_0897,Mexico,enterprise,2024-10-17,active
USR_0898,Colombia,retail,2023-07-27,active
USR_0899,Mexico,retail,2024-09-30,inactive
USR_0900,Mexico,retail,2023-11-08,active
USR_0901,Mexico,sme,2024-08-07,active
USR_0902,Colombia,retail,2024-08-29,active
USR_0903,Mexico,retail,2024-02-02,active
USR_0904,Mexico,retail,2024-07-08,active
USR_0905,Mexico,sme,2024-09-23,active
USR_0906,Mexico,sme,2024-03-07,active
USR_0907,Colombia,retail,2023-11-11,active
USR_0908,Colombia,enterprise,2024-09-20,active
USR_0909,Colombia,sme,2024-09-08,active
USR_0910,Colombia,retail,2024-03-16,active
USR_0911,Mexico,retail,2024-01-16,active
USR_0912,Colombia,retail,2023-08-26,active
USR_0913,Mexico,sme,2024-06-06,active
USR_0914,Mexico,sme,2023-07-10,active
USR_0915,Mexico,retail,2024-12-10,active
USR_0916,Mexico,retail,2024-03-23,active
USR_0917,Mexico,retail,2024-08-07,active
USR_0918,Colombia,retail,2024-02-09,active
USR_0919,Mexico,retail,2023-10-18,active
USR_0920,Mexico,sme,2024-07-01,inactive
USR_0921,Mexico,sme,2024-06-09,inactive
USR_0922,Mexico,retail,2024-02-28,active
USR_0923,Mexico,retail,2023-11-30,active
USR_0924,Mexico,sme,2024-11-19,active
USR_0925,Colombia,sme,2024-08-12,active
USR_0926,Colombia,enterprise,2024-10-16,inactive
USR_0927,Colombia,enterprise,2024-03-07,active
USR_0928,Mexico,sme,2024-05-15,inactive
USR_0929,Colombia,sme,2024-03-02,inactive
USR_0930,Colombia,retail,2023-11-14,active
USR_0931,Mexico,enterprise,2024-10-02,active
USR_0932,Mexico,retail,2023-11-02,active
USR_0933,Mexico,retail,2024-02-04,active
USR_0934,Mexico,retail,2023-09-03,active
USR_0935,Mexico,enterprise,2024-01-02,inactive
USR_0936,Colombia,retail,2023-07-28,active
USR_0937,Mexico,enterprise,2024-07-22,active
USR_0938,Mexico,enterprise,2023-07-24,active
USR_0939,Mexico,sme,2024-06-22,active
USR_0940,Mexico,retail,2024-05-23,active
USR_0941,Mexico,retail,2024-08-05,active
USR_0942,Mexico,retail,2024-01-16,active
USR_0943,Colombia,sme,2023-07-31,active
USR_0944,Colombia,retail,2023-08-18,active
USR_0945,Mexico,retail,2024-06-29,active
USR_0946,Colombia,enterprise,2024-05-09,active
USR_0947,Mexico,enterprise,2023-09-21,active
USR_0948,Mexico,sme,2023-10-22,active
USR_0949,Mexico,retail,2024-01-08,active
USR_0950,Colombia,retail,2024-03-14,active
USR_0951,Colombia,retail,2024-04-10,active
USR_0952,Mexico,retail,2024-04-30,active
USR_0953,Mexico,retail,2023-08-30,active
USR_0954,Mexico,sme,2024-08-18,active
USR_0955,Colombia,retail,2023-09-08,active
USR_0956,Colombia,enterprise,2024-04-17,active
USR_0957,Mexico,retail,2024-08-14,active
USR_0958,Mexico,retail,2024-05-30,active
USR_0959,Colombia,sme,2023-11-17,active
USR_0960,Colombia,retail,2023-12-24,active
USR_0961,Mexico,enterprise,2024-06-03,active
USR_0962,Mexico,retail,2024-04-02,active
USR_0963,Mexico,retail,2024-06-21,active
USR_0964,Colombia,sme,2023-07-20,inactive
USR_0965,Mexico,enterprise,2024-01-21,active
USR_0966,Mexico,sme,2023-10-04,active
USR_0967,Mexico,retail,2023-07-31,active
USR_0968,Mexico,retail,2024-05-31,active
USR_0969,Mexico,sme,2023-12-09,active
USR_0970,Colombia,sme,2024-11-27,active
USR_0971,Mexico,sme,2024-03-31,active
USR_0972,Mexico,sme,2023-12-02,active
USR_0973,Colombia,sme,2024-02-01,active
USR_0974,Mexico,sme,2024-10-12,active
USR_0975,Mexico,enterprise,2023-11-23,active
USR_0976,Colombia,sme,2023-08-11,active
USR_0977,Mexico,retail,2023-10-12,active
USR_0978,Mexico,retail,2023-07-08,active
USR_0979,Mexico,retail,2023-08-03,active
USR_0980,Mexico,enterprise,2024-05-14,inactive
USR_0981,Colombia,sme,2023-11-06,active
USR_0982,Colombia,sme,2024-07-22,active
USR_0983,Colombia,retail,2023-09-24,active
USR_0984,Colombia,enterprise,2024-06-10,active
USR_0985,Mexico,enterprise,2023-09-25,active
USR_0986,Mexico,retail,2024-11-15,active
USR_0987,Colombia,enterprise,2024-03-17,active
USR_0988,Colombia,sme,2023-08-19,active
USR_0989,Mexico,sme,2024-09-22,active
USR_0990,Colombia,retail,2024-08-26,active
USR_0991,Colombia,retail,2024-02-16,active
USR_0992,Mexico,retail,2024-05-20,active
USR_0993,Mexico,retail,2024-12-29,active
USR_0994,Mexico,retail,2024-12-14,active
USR_0995,Mexico,retail,2023-11-10,active
USR_0996,Colombia,retail,2023-07-27,active
USR_0997,Mexico,sme,2023-10-27,active
USR_0998,Colombia,retail,2023-10-04,active
USR_0999,Colombia,retail,2023-10-27,active
USR_1000,Mexico,retail,2023-09-30,active
USR_1001,Mexico,retail,2023-10-08,active
USR_1002,Mexico,retail,2024-07-21,active
USR_1003,Mexico,sme,2024-11-14,inactive
USR_1004,Colombia,retail,2023-11-10,active
USR_1005,Mexico,retail,2024-05-17,active
USR_1006,Mexico,retail,2024-04-06,active
USR_1007,Colombia,sme,2023-08-10,inactive
USR_1008,Colombia,sme,2024-04-18,active
USR_1009,Mexico,retail,2024-06-03,inactive
USR_1010,Mexico,enterprise,2024-09-05,active
USR_1011,Mexico,sme,2024-09-09,active
USR_1012,Mexico,enterprise,2023-12-06,inactive
USR_1013,Mexico,retail,2024-01-06,active
USR_1014,Colombia,sme,2024-06-23,active
USR_1015,Mexico,sme,2023-11-28,active
USR_1016,Mexico,retail,2024-08-17,active
USR_1017,Colombia,enterprise,2024-01-18,active
USR_1018,Mexico,sme,2024-01-28,active
USR_1019,Colombia,enterprise,2024-12-23,active
USR_1020,Colombia,retail,2023-09-29,inactive
USR_1021,Mexico,sme,2023-12-22,active
USR_1022,Colombia,retail,2024-11-11,active
USR_1023,Mexico,sme,2024-03-11,active
USR_1024,Mexico,retail,2023-12-03,active
USR_1025,Mexico,enterprise,2024-08-29,active
USR_1026,Colombia,sme,2024-04-26,active
USR_1027,Mexico,retail,2023-11-25,active
USR_1028,Colombia,retail,2024-12-19,active
USR_1029,Mexico,sme,2024-08-08,active
USR_1030,Mexico,sme,2024-09-30,active
USR_1031,Mexico,retail,2024-11-04,active
USR_1032,Mexico,sme,2024-12-22,inactive
USR_1033,Mexico,retail,2024-12-17,active
USR_1034,Colombia,retail,2023-07-09,active
USR_1035,Mexico,sme,2024-08-26,active
USR_1036,Colombia,enterprise,2024-09-14,inactive
USR_1037,Mexico,retail,2024-09-09,active
USR_1038,Colombia,sme,2024-05-17,active
USR_1039,Colombia,sme,2024-07-26,active
USR_1040,Colombia,sme,2024-09-10,active
USR_1041,Colombia,enterprise,2023-08-23,active
USR_1042,Mexico,retail,2024-12-25,active
USR_1043,Colombia,retail,2024-10-19,inactive
USR_1044,Mexico,sme,2024-08-25,active
USR_1045,Colombia,retail,2024-03-20,active
USR_1046,Mexico,retail,2023-12-18,active
USR_1047,Mexico,retail,2024-01-05,active
USR_1048,Colombia,sme,2023-08-11,active
USR_1049,Mexico,retail,2023-07-18,active
USR_1050,Mexico,sme,2023-08-26,active
USR_1051,Colombia,sme,2024-07-18,active
USR_1052,Mexico,retail,2024-11-02,active
USR_1053,Colombia,retail,2023-12-22,inactive
USR_1054,Colombia,sme,2024-02-27,active
USR_1055,Colombia,sme,2024-12-20,active
USR_1056,Mexico,enterprise,2024-11-28,active
USR_1057,Colombia,enterprise,2023-11-08,inactive
USR_1058,Colombia,enterprise,2024-04-13,active
USR_1059,Mexico,enterprise,2024-04-12,active
USR_1060,Mexico,sme,2023-09-24,active
USR_1061,Mexico,retail,2024-12-29,inactive
USR_1062,Mexico,retail,2024-02-28,active
USR_1063,Colombia,retail,2024-02-13,active
USR_1064,Mexico,enterprise,2023-12-03,active
USR_1065,Mexico,retail,2023-10-23,active
USR_1066,Mexico,retail,2023-08-18,inactive
USR_1067,Mexico,retail,2024-03-24,active
USR_1068,Mexico,retail,2024-09-30,active
USR_1069,Mexico,sme,2024-11-17,active
USR_1070,Mexico,sme,2024-09-07,active
USR_1071,Mexico,enterprise,2024-08-17,active
USR_1072,Colombia,sme,2024-10-23,active
USR_1073,Mexico,sme,2023-08-18,active
USR_1074,Colombia,sme,2023-12-16,active
USR_1075,Mexico,sme,2023-10-24,active
USR_1076,Colombia,retail,2024-02-20,active
USR_1077,Mexico,sme,2024-11-25,active
USR_1078,Mexico,retail,2024-12-15,inactive
USR_1079,Mexico,sme,2024-09-03,active
